5,12,170,-122,170,-122,user auth
5,13,-122,170,-122,170,user auth
5,14,170,-122,170,-122,user auth
5,15,-122,170,-122,170,user auth
5,16,170,-122,170,-122,user auth
5,17,-122,170,-122,170,user auth
5,18,170,-122,170,-122,user auth
5,19,-122,170,-122,170,user auth
5,20,170,-122,170,-122,user auth
5,21,-122,170,-122,170,user auth
5,22,170,-122,170,-122,user auth
5,23,-122,170,-122,170,user auth
5,24,170,-122,170,-122,user auth
5,25,-122,170,-122,170,user auth
5,26,170,-122,170,-122,user auth
5,27,-122,170,-122,170,user auth
5,28,170,-122,170,-122,user auth
5,29,-122,170,-122,170,user auth
5,30,170,-122,170,-122,user auth
5,31,-122,170,-122,170,user auth
5,32,170,-122,170,-122,user auth
5,33,-122,170,-122,170,user auth
5,34,170,-122,170,-122,user auth
5,35,-122,170,-122,170,user auth
5,36,170,-122,170,-122,user auth
5,37,-122,170,-122,170,user auth
5,38,170,-122,170,-122,user auth
5,39,-122,170,-122,170,user auth
5,40,170,-122,170,-122,user auth
5,41,-122,170,-122,170,user auth
5,42,170,-122,170,-122,user auth
5,43,-122,170,-122,170,user auth
5,44,170,-122,170,-122,user auth
5,45,-122,170,-122,170,user auth
5,46,170,-122,170,-122,user auth
5,47,-122,170,-122,170,user auth
5,48,170,-122,170,-122,user auth
5,49,-122,170,-122,-122,user auth
6,2,77,-510,862,438,transport
6,3,862,438,-518,238,transport
6,4,438,-518,238,186,transition point 1
6,5,238,186,-106,154,user auth
6,6,186,-106,154,-122,user auth
6,7,-106,154,-122,170,user auth
6,8,154,-122,170,-122,user auth
6,9,-122,170,-122,170,user auth
6,10,170,-122,170,-122,user auth
6,11,-122,170,-122,-122,user auth
6,12,-122,-122,170,-122,user auth
6,13,-122,170,-122,-122,user auth
6,14,-122,-122,170,-122,user auth
6,15,-122,170,-122,170,user auth
6,16,170,-122,170,-122,user auth
6,17,-122,170,-122,234,user auth
6,18,170,-122,234,-122,user auth
6,19,-122,234,-122,-122,user auth
6,20,-122,-122,170,-122,user auth
6,21,-122,170,-122,-122,user auth
6,22,-122,-122,170,-122,user auth
6,23,-122,170,-122,170,user auth
6,24,170,-122,170,-122,user auth
6,25,-122,170,-122,170,user auth
6,26,170,-122,170,-122,user auth
6,27,-122,170,-122,170,user auth
6,28,170,-122,170,-122,user auth
6,29,-122,170,-122,170,user auth
6,30,170,-122,170,-122,user auth
6,31,-122,170,-122,170,user auth
6,32,170,-122,170,-122,user auth
6,33,-122,170,-122,170,user auth
6,34,170,-122,170,-122,user auth
6,35,-122,170,-122,234,user auth
6,36,170,-122,234,-122,user auth
6,37,-122,234,-122,170,user auth
6,38,234,-122,170,-122,user auth
6,39,-122,170,-122,234,user auth
6,40,170,-122,234,-122,user auth
6,41,-122,234,-122,170,user auth
6,42,234,-122,170,-122,user auth
6,43,-122,170,-122,170,user auth
6,44,170,-122,170,-122,user auth
6,45,-122,170,-122,170,user auth
6,46,170,-122,170,-122,user auth
6,47,-122,170,-122,170,user auth
6,48,170,-122,170,-122,user auth
6,49,-122,170,-122,234,user auth
6,50,170,-122,234,-122,user auth
7,2,-86,77,-86,862,transport
7,3,77,-86,862,-478,transport
7,4,-86,862,-478,438,transport
7,5,862,-478,438,-518,transport
7,6,-478,438,-518,238,transport
7,7,438,-518,238,186,transition point 1
7,8,238,186,-106,154,user auth
7,9,186,-106,154,-122,user auth
7,10,-106,154,-122,170,user auth
7,11,154,-122,170,-122,user auth
7,12,-122,170,-122,170,user auth
7,13,170,-122,170,-122,user auth
7,14,-122,170,-122,170,user auth
7,15,170,-122,170,-122,user auth
7,16,-122,170,-122,170,user auth
7,17,170,-122,170,-122,user auth
7,18,-122,170,-122,170,user auth
7,19,170,-122,170,-122,user auth
7,20,-122,170,-122,170,user auth
7,21,170,-122,170,-122,user auth
7,22,-122,170,-122,170,user auth
7,23,170,-122,170,-122,user auth
7,24,-122,170,-122,170,user auth
7,25,170,-122,170,-122,user auth
7,26,-122,170,-122,170,user auth
7,27,170,-122,170,-122,user auth
7,28,-122,170,-122,170,user auth
7,29,170,-122,170,-122,user auth
7,30,-122,170,-122,170,user auth
7,31,170,-122,170,-122,user auth
7,32,-122,170,-122,170,user auth
7,33,170,-122,170,-122,user auth
7,34,-122,170,-122,170,user auth
7,35,170,-122,170,-122,user auth
7,36,-122,170,-122,170,user auth
7,37,170,-122,170,-122,user auth
7,38,-122,170,-122,170,user auth
7,39,170,-122,170,-122,user auth
7,40,-122,170,-122,170,user auth
7,41,170,-122,170,-122,user auth
7,42,-122,170,-122,170,user auth
7,43,170,-122,170,-122,user auth
7,44,-122,170,-122,170,user auth
8,2,77,-510,862,438,transport
8,3,862,438,-518,238,transport
8,4,438,-518,238,186,transition point 1
8,5,238,186,-106,154,user auth
8,6,186,-106,154,-122,user auth
8,7,-106,154,-122,170,user auth
8,8,154,-122,170,-122,user auth
8,9,-122,170,-122,170,user auth
9,2,77,-510,862,438,transport
9,3,862,438,-518,238,transport
9,4,438,-518,238,186,transition point 1
9,5,238,186,-106,-106,user auth
9,6,-106,-106,154,-122,user auth
9,7,-106,154,-122,170,user auth
9,8,154,-122,170,-122,user auth
9,9,-122,170,-122,170,user auth
9,10,170,-122,170,-90,user auth
9,11,-122,170,-90,122,user auth
9,12,170,-90,122,-106,user auth
9,13,-90,122,-106,250,user auth
9,14,122,-106,250,-90,user auth
9,15,-106,250,-90,90,user auth
9,16,250,-90,90,106,user auth
10,2,77,862,-478,438,transport
10,3,862,-478,438,-518,transport
10,4,-478,438,-518,238,transport
10,5,438,-518,238,186,transition point 1
10,6,238,186,-106,154,user auth
10,7,186,-106,154,-122,user auth
10,8,-106,154,-122,170,user auth
10,9,154,-122,170,-122,user auth
10,10,-122,170,-122,-122,user auth
10,11,-122,-122,170,-122,user auth
10,12,-122,170,-122,170,user auth
10,13,170,-122,170,-122,user auth
10,14,-122,170,-122,170,user auth
10,15,170,-122,170,-122,user auth
10,16,-122,170,-122,170,user auth
10,17,170,-122,170,-122,user auth
10,18,-122,170,-122,170,user auth
10,19,170,-122,170,-122,user auth
10,20,-122,170,-122,170,user auth
10,21,170,-122,170,-122,user auth
10,22,-122,170,-122,170,user auth
10,23,170,-122,170,-122,user auth
10,24,-122,170,-122,170,user auth
10,25,170,-122,170,-122,user auth
10,26,-122,170,-122,170,user auth
10,27,170,-122,170,-122,user auth
10,28,-122,170,-122,170,user auth
10,29,170,-122,170,-122,user auth
10,30,-122,170,-122,170,user auth
10,31,170,-122,170,-122,user auth
10,32,-122,170,-122,170,user auth
10,33,170,-122,170,-122,user auth
10,34,-122,170,-122,-122,user auth
10,35,-122,-122,170,-122,user auth
10,36,-122,170,-122,170,user auth
10,37,170,-122,170,-122,user auth
10,38,-122,170,-122,170,user auth
10,39,170,-122,170,-122,user auth
10,40,-122,170,-122,170,user auth
10,41,170,-122,170,-122,user auth
10,42,-122,170,-122,170,user auth
10,43,170,-122,170,-122,user auth
10,44,-122,170,-122,170,user auth
10,45,170,-122,170,-122,user auth
10,46,-122,170,-122,170,user auth
10,47,170,-122,170,-122,user auth
10,48,-122,170,-122,170,user auth
10,49,170,-122,170,-122,user auth
11,2,77,-510,862,438,transport
11,3,862,438,-518,238,transport
11,4,438,-518,238,186,transition point 1
11,5,238,186,-106,154,user auth
11,6,186,-106,154,-122,user auth
11,7,-106,154,-122,170,user auth
11,8,154,-122,170,-122,user auth
11,9,-122,170,-122,170,user auth
11,10,170,-122,170,-122,user auth
11,11,-122,170,-122,170,user auth
11,12,170,-122,170,-122,user auth
11,13,-122,170,-122,234,user auth
11,14,170,-122,234,-122,user auth
11,15,-122,234,-122,170,user auth
11,16,234,-122,170,-122,user auth
11,17,-122,170,-122,170,user auth
11,18,170,-122,170,-90,user auth
11,19,-122,170,-90,-90,user auth
11,20,-90,-90,122,-106,user auth
11,21,-90,122,-106,250,user auth
11,22,122,-106,250,-90,user auth
11,23,-106,250,-90,90,user auth
11,24,250,-90,90,106,user auth
12,2,77,-510,862,438,transport
12,3,862,438,-518,238,transport
12,4,438,-518,238,186,transition point 1
12,5,238,186,-106,154,user auth
12,6,186,-106,154,-122,user auth
12,7,-106,154,-122,170,user auth
12,8,154,-122,170,-122,user auth
12,9,-122,170,-122,170,user auth
12,10,170,-122,170,-122,user auth
12,11,-122,170,-122,170,user auth
12,12,170,-122,170,-122,user auth
12,13,-122,170,-122,170,user auth
12,14,170,-122,170,-122,user auth
12,15,-122,170,-122,170,user auth
12,16,170,-122,170,-122,user auth
12,17,-122,170,-122,170,user auth
12,18,170,-122,170,-122,user auth
12,19,-122,170,-122,170,user auth
12,20,170,-122,170,-122,user auth
12,21,-122,170,-122,170,user auth
12,22,170,-122,170,-122,user auth
12,23,-122,170,-122,170,user auth
12,24,170,-122,170,-122,user auth
12,25,-122,170,-122,170,user auth
12,26,170,-122,170,-122,user auth
12,27,-122,170,-122,170,user auth
12,28,170,-122,170,-122,user auth
12,29,-122,170,-122,170,user auth
12,30,170,-122,170,-122,user auth
12,31,-122,170,-122,170,user auth
12,32,170,-122,170,-122,user auth
12,33,-122,170,-122,234,user auth
12,34,170,-122,234,-122,user auth
12,35,-122,234,-122,170,user auth
12,36,234,-122,170,-122,user auth
12,37,-122,170,-122,170,user auth
12,38,170,-122,170,-122,user auth
12,39,-122,170,-122,170,user auth
12,40,170,-122,170,-122,user auth
12,41,-122,170,-122,170,user auth
12,42,170,-122,170,-122,user auth
12,43,-122,170,-122,170,user auth
12,44,170,-122,170,-122,user auth
12,45,-122,170,-122,170,user auth
12,46,170,-122,170,-122,user auth
12,47,-122,170,-122,170,user auth
12,48,170,-122,170,-122,user auth
13,2,77,-510,862,438,transport
13,3,862,438,-518,238,transport
13,4,438,-518,238,186,transition point 1
13,5,238,186,-106,154,user auth
13,6,186,-106,154,-122,user auth
13,7,-106,154,-122,170,user auth
13,8,154,-122,170,-122,user auth
13,9,-122,170,-122,170,user auth
13,10,170,-122,170,-122,user auth
13,11,-122,170,-122,186,user auth
13,12,170,-122,186,-122,user auth
13,13,-122,186,-122,170,user auth
13,14,186,-122,170,-122,user auth
13,15,-122,170,-122,234,user auth
13,16,170,-122,234,-122,user auth
13,17,-122,234,-122,170,user auth
13,18,234,-122,170,-122,user auth
13,19,-122,170,-122,170,user auth
13,20,170,-122,170,-122,user auth
13,21,-122,170,-122,170,user auth
13,22,170,-122,170,-122,user auth
13,23,-122,170,-122,170,user auth
13,24,170,-122,170,-122,user auth
13,25,-122,170,-122,170,user auth
13,26,170,-122,170,-122,user auth
13,27,-122,170,-122,234,user auth
13,28,170,-122,234,-122,user auth
13,29,-122,234,-122,170,user auth
13,30,234,-122,170,-122,user auth
13,31,-122,170,-122,170,user auth
13,32,170,-122,170,-122,user auth
13,33,-122,170,-122,170,user auth
13,34,170,-122,170,-122,user auth
13,35,-122,170,-122,170,user auth
13,36,170,-122,170,-122,user auth
13,37,-122,170,-122,170,user auth
13,38,170,-122,170,-122,user auth
13,39,-122,170,-122,170,user auth
13,40,170,-122,170,-122,user auth
13,41,-122,170,-122,170,user auth
13,42,170,-122,170,-122,user auth
13,43,-122,170,-122,234,user auth
13,44,170,-122,234,-122,user auth
13,45,-122,234,-122,170,user auth
13,46,234,-122,170,-122,user auth
13,47,-122,170,-122,170,user auth
13,48,170,-122,170,-122,user auth
14,2,77,-510,862,438,transport
14,3,862,438,-518,238,transport
14,4,438,-518,238,186,transition point 1
14,5,238,186,-106,154,user auth
14,6,186,-106,154,-122,user auth
14,7,-106,154,-122,170,user auth
14,8,154,-122,170,-122,user auth
14,9,-122,170,-122,170,user auth
14,10,170,-122,170,-122,user auth
14,11,-122,170,-122,170,user auth
14,12,170,-122,170,-122,user auth
14,13,-122,170,-122,170,user auth
14,14,170,-122,170,-122,user auth
14,15,-122,170,-122,170,user auth
14,16,170,-122,170,-122,user auth
14,17,-122,170,-122,170,user auth
14,18,170,-122,170,-122,user auth
14,19,-122,170,-122,170,user auth
14,20,170,-122,170,-122,user auth
14,21,-122,170,-122,170,user auth
14,22,170,-122,170,-122,user auth
14,23,-122,170,-122,170,user auth
14,24,170,-122,170,-122,user auth
14,25,-122,170,-122,170,user auth
14,26,170,-122,170,-122,user auth
14,27,-122,170,-122,170,user auth
14,28,170,-122,170,-122,user auth
14,29,-122,170,-122,170,user auth
14,30,170,-122,170,-122,user auth
14,31,-122,170,-122,170,user auth
14,32,170,-122,170,-122,user auth
14,33,-122,170,-122,170,user auth
14,34,170,-122,170,-122,user auth
14,35,-122,170,-122,170,user auth
14,36,170,-122,170,-122,user auth
14,37,-122,170,-122,170,user auth
14,38,170,-122,170,-122,user auth
14,39,-122,170,-122,170,user auth
14,40,170,-122,170,-122,user auth
14,41,-122,170,-122,170,user auth
14,42,170,-122,170,-122,user auth
14,43,-122,170,-122,170,user auth
14,44,170,-122,170,-122,user auth
14,45,-122,170,-122,170,user auth
14,46,170,-122,170,-122,user auth
14,47,-122,170,-122,170,user auth
14,48,170,-122,170,-122,user auth
14,49,-122,170,-122,-122,user auth
15,2,77,-510,862,438,transport
15,3,862,438,-518,238,transport
15,4,438,-518,238,186,transition point 1
15,5,238,186,-106,154,user auth
15,6,186,-106,154,-122,user auth
15,7,-106,154,-122,170,user auth
15,8,154,-122,170,-122,user auth
15,9,-122,170,-122,170,user auth
15,10,170,-122,170,-122,user auth
15,11,-122,170,-122,170,user auth
15,12,170,-122,170,-122,user auth
15,13,-122,170,-122,170,user auth
15,14,170,-122,170,-122,user auth
15,15,-122,170,-122,170,user auth
15,16,170,-122,170,-122,user auth
15,17,-122,170,-122,170,user auth
15,18,170,-122,170,-122,user auth
15,19,-122,170,-122,170,user auth
15,20,170,-122,170,-122,user auth
15,21,-122,170,-122,170,user auth
15,22,170,-122,170,-122,user auth
15,23,-122,170,-122,170,user auth
15,24,170,-122,170,-122,user auth
15,25,-122,170,-122,170,user auth
15,26,170,-122,170,-122,user auth
15,27,-122,170,-122,170,user auth
15,28,170,-122,170,-122,user auth
15,29,-122,170,-122,170,user auth
15,30,170,-122,170,-122,user auth
15,31,-122,170,-122,170,user auth
15,32,170,-122,170,-122,user auth
15,33,-122,170,-122,170,user auth
15,34,170,-122,170,-122,user auth
15,35,-122,170,-122,170,user auth
15,36,170,-122,170,-122,user auth
15,37,-122,170,-122,170,user auth
15,38,170,-122,170,-122,user auth
15,39,-122,170,-122,170,user auth
15,40,170,-122,170,-122,user auth
15,41,-122,170,-122,170,user auth
15,42,170,-122,170,-122,user auth
15,43,-122,170,-122,170,user auth
15,44,170,-122,170,-122,user auth
15,45,-122,170,-122,170,user auth
15,46,170,-122,170,-122,user auth
15,47,-122,170,-122,186,user auth
15,48,170,-122,186,-122,user auth
16,2,77,-510,862,438,transport
16,3,862,438,-518,238,transport
16,4,438,-518,238,186,transition point 1
16,5,238,186,-106,154,user auth
16,6,186,-106,154,-122,user auth
16,7,-106,154,-122,170,user auth
16,8,154,-122,170,-122,user auth
16,9,-122,170,-122,170,user auth
16,10,170,-122,170,-122,user auth
16,11,-122,170,-122,170,user auth
16,12,170,-122,170,-122,user auth
16,13,-122,170,-122,170,user auth
16,14,170,-122,170,-122,user auth
16,15,-122,170,-122,170,user auth
16,16,170,-122,170,-122,user auth
16,17,-122,170,-122,170,user auth
16,18,170,-122,170,-122,user auth
16,19,-122,170,-122,170,user auth
16,20,170,-122,170,-122,user auth
16,21,-122,170,-122,170,user auth
16,22,170,-122,170,-122,user auth
16,23,-122,170,-122,170,user auth
16,24,170,-122,170,-122,user auth
16,25,-122,170,-122,170,user auth
16,26,170,-122,170,-122,user auth
16,27,-122,170,-122,170,user auth
16,28,170,-122,170,-122,user auth
16,29,-122,170,-122,170,user auth
16,30,170,-122,170,-122,user auth
16,31,-122,170,-122,170,user auth
16,32,170,-122,170,-122,user auth
16,33,-122,170,-122,170,user auth
16,34,170,-122,170,-122,user auth
16,35,-122,170,-122,170,user auth
16,36,170,-122,170,-122,user auth
16,37,-122,170,-122,-122,user auth
16,38,-122,-122,170,-122,user auth
16,39,-122,170,-122,170,user auth
16,40,170,-122,170,-122,user auth
16,41,-122,170,-122,170,user auth
16,42,170,-122,170,-122,user auth
16,43,-122,170,-122,170,user auth
16,44,170,-122,170,-122,user auth
16,45,-122,170,-122,170,user auth
16,46,170,-122,170,-122,user auth
16,47,-122,170,-122,170,user auth
16,48,170,-122,170,-122,user auth
17,2,77,-510,862,438,transport
17,3,862,438,-518,238,transport
17,4,438,-518,238,186,transition point 1
17,5,238,186,-106,154,user auth
17,6,186,-106,154,-122,user auth
17,7,-106,154,-122,170,user auth
17,8,154,-122,170,-122,user auth
17,9,-122,170,-122,170,user auth
17,10,170,-122,170,-122,user auth
17,11,-122,170,-122,170,user auth
17,12,170,-122,170,-122,user auth
17,13,-122,170,-122,170,user auth
17,14,170,-122,170,-122,user auth
17,15,-122,170,-122,170,user auth
17,16,170,-122,170,-122,user auth
17,17,-122,170,-122,234,user auth
17,18,170,-122,234,-122,user auth
17,19,-122,234,-122,170,user auth
17,20,234,-122,170,-122,user auth
17,21,-122,170,-122,170,user auth
17,22,170,-122,170,-122,user auth
17,23,-122,170,-122,170,user auth
17,24,170,-122,170,-122,user auth
17,25,-122,170,-122,170,user auth
17,26,170,-122,170,-122,user auth
17,27,-122,170,-122,170,user auth
17,28,170,-122,170,-122,user auth
17,29,-122,170,-122,170,user auth
17,30,170,-122,170,-122,user auth
17,31,-122,170,-122,170,user auth
17,32,170,-122,170,-122,user auth
17,33,-122,170,-122,170,user auth
17,34,170,-122,170,-122,user auth
17,35,-122,170,-122,234,user auth
17,36,170,-122,234,-122,user auth
17,37,-122,234,-122,170,user auth
17,38,234,-122,170,-122,user auth
17,39,-122,170,-122,170,user auth
17,40,170,-122,170,-122,user auth
17,41,-122,170,-122,170,user auth
17,42,170,-122,170,-122,user auth
17,43,-122,170,-122,170,user auth
17,44,170,-122,170,-122,user auth
17,45,-122,170,-122,170,user auth
17,46,170,-122,170,-122,user auth
17,47,-122,170,-122,170,user auth
17,48,170,-122,170,-122,user auth
18,2,77,-510,862,438,transport
18,3,862,438,-518,238,transport
18,4,438,-518,238,186,transition point 1
18,5,238,186,-106,154,user auth
18,6,186,-106,154,-122,user auth
18,7,-106,154,-122,170,user auth
18,8,154,-122,170,-122,user auth
18,9,-122,170,-122,170,user auth
18,10,170,-122,170,-122,user auth
18,11,-122,170,-122,170,user auth
18,12,170,-122,170,-122,user auth
18,13,-122,170,-122,170,user auth
18,14,170,-122,170,-122,user auth
18,15,-122,170,-122,170,user auth
18,16,170,-122,170,-122,user auth
18,17,-122,170,-122,170,user auth
18,18,170,-122,170,-122,user auth
18,19,-122,170,-122,170,user auth
18,20,170,-122,170,-122,user auth
18,21,-122,170,-122,170,user auth
18,22,170,-122,170,-122,user auth
18,23,-122,170,-122,170,user auth
18,24,170,-122,170,-122,user auth
18,25,-122,170,-122,170,user auth
18,26,170,-122,170,-122,user auth
18,27,-122,170,-122,234,user auth
18,28,170,-122,234,-122,user auth
18,29,-122,234,-122,170,user auth
18,30,234,-122,170,-122,user auth
18,31,-122,170,-122,170,user auth
18,32,170,-122,170,-122,user auth
18,33,-122,170,-122,170,user auth
18,34,170,-122,170,-122,user auth
18,35,-122,170,-122,170,user auth
18,36,170,-122,170,-122,user auth
18,37,-122,170,-122,170,user auth
18,38,170,-122,170,-122,user auth
18,39,-122,170,-122,170,user auth
18,40,170,-122,170,-122,user auth
18,41,-122,170,-122,170,user auth
18,42,170,-122,170,-122,user auth
18,43,-122,170,-122,170,user auth
18,44,170,-122,170,-122,user auth
18,45,-122,170,-122,234,user auth
18,46,170,-122,234,-122,user auth
18,47,-122,234,-122,234,user auth
18,48,234,-122,234,-122,user auth
19,2,77,-510,862,438,transport
19,3,862,438,-518,238,transport
19,4,438,-518,238,186,transition point 1
19,5,238,186,-106,154,user auth
19,6,186,-106,154,-122,user auth
19,7,-106,154,-122,170,user auth
19,8,154,-122,170,-122,user auth
19,9,-122,170,-122,170,user auth
19,10,170,-122,170,-122,user auth
19,11,-122,170,-122,170,user auth
19,12,170,-122,170,-122,user auth
19,13,-122,170,-122,170,user auth
19,14,170,-122,170,-122,user auth
19,15,-122,170,-122,170,user auth
19,16,170,-122,170,-122,user auth
19,17,-122,170,-122,170,user auth
19,18,170,-122,170,-122,user auth
19,19,-122,170,-122,170,user auth
19,20,170,-122,170,-122,user auth
19,21,-122,170,-122,234,user auth
19,22,170,-122,234,-122,user auth
19,23,-122,234,-122,170,user auth
19,24,234,-122,170,-122,user auth
19,25,-122,170,-122,170,user auth
19,26,170,-122,170,-122,user auth
19,27,-122,170,-122,170,user auth
19,28,170,-122,170,-122,user auth
19,29,-122,170,-122,170,user auth
19,30,170,-122,170,-122,user auth
19,31,-122,170,-122,170,user auth
19,32,170,-122,170,-122,user auth
19,33,-122,170,-122,170,user auth
19,34,170,-122,170,-122,user auth
19,35,-122,170,-122,170,user auth
20,2,77,-510,862,438,transport
20,3,862,438,-518,238,transport
20,4,438,-518,238,186,transition point 1
20,5,238,186,-106,154,user auth
20,6,186,-106,154,-122,user auth
20,7,-106,154,-122,170,user auth
20,8,154,-122,170,-122,user auth
20,9,-122,170,-122,170,user auth
20,10,170,-122,170,-122,user auth
20,11,-122,170,-122,234,user auth
20,12,170,-122,234,-122,user auth
20,13,-122,234,-122,170,user auth
20,14,234,-122,170,-122,user auth
20,15,-122,170,-122,170,user auth
20,16,170,-122,170,-122,user auth
20,17,-122,170,-122,170,user auth
20,18,170,-122,170,-122,user auth
20,19,-122,170,-122,170,user auth
20,20,170,-122,170,-122,user auth
20,21,-122,170,-122,170,user auth
20,22,170,-122,170,-122,user auth
21,2,-86,77,-478,862,transport
21,3,77,-478,862,438,transport
21,4,862,438,-518,-518,transport
21,5,-518,-518,238,186,transition point 1
21,6,238,186,-106,-106,user auth
21,7,-106,-106,154,-122,user auth
21,8,-106,154,-122,154,user auth
21,9,154,-122,154,-122,user auth
21,10,-122,154,-122,170,user auth
21,11,154,-122,170,-122,user auth
21,12,-122,170,-122,170,user auth
21,13,170,-122,170,-90,user auth
21,14,-122,170,-90,122,user auth
21,15,170,-90,122,-106,user auth
21,16,-90,122,-106,250,user auth
21,17,122,-106,250,-90,user auth
21,18,-106,250,-90,90,user auth
21,19,250,-90,90,106,user auth
22,2,77,-510,862,438,transport
22,3,862,438,-518,238,transport
22,4,438,-518,238,186,transition point 1
22,5,238,186,-106,154,user auth
22,6,186,-106,154,-122,user auth
22,7,-106,154,-122,170,user auth
22,8,154,-122,170,-122,user auth
22,9,-122,170,-122,170,user auth
22,10,170,-122,170,-122,user auth
22,11,-122,170,-122,170,user auth
22,12,170,-122,170,-122,user auth
22,13,-122,170,-122,170,user auth
22,14,170,-122,170,-122,user auth
22,15,-122,170,-122,170,user auth
22,16,170,-122,170,-122,user auth
22,17,-122,170,-122,170,user auth
22,18,170,-122,170,-122,user auth
22,19,-122,170,-122,170,user auth
22,20,170,-122,170,-122,user auth
22,21,-122,170,-122,170,user auth
22,22,170,-122,170,-122,user auth
22,23,-122,170,-122,170,user auth
22,24,170,-122,170,-122,user auth
22,25,-122,170,-122,170,user auth
22,26,170,-122,170,-122,user auth
22,27,-122,170,-122,170,user auth
22,28,170,-122,170,-122,user auth
22,29,-122,170,-122,170,user auth
22,30,170,-122,170,-122,user auth
22,31,-122,170,-122,234,user auth
22,32,170,-122,234,-122,user auth
22,33,-122,234,-122,170,user auth
22,34,234,-122,170,-122,user auth
22,35,-122,170,-122,170,user auth
22,36,170,-122,170,-122,user auth
22,37,-122,170,-122,170,user auth
22,38,170,-122,170,-122,user auth
22,39,-122,170,-122,170,user auth
22,40,170,-122,170,-122,user auth
22,41,-122,170,-122,170,user auth
22,42,170,-122,170,-122,user auth
22,43,-122,170,-122,234,user auth
22,44,170,-122,234,-122,user auth
22,45,-122,234,-122,170,user auth
22,46,234,-122,170,-122,user auth
22,47,-122,170,-122,186,user auth
22,48,170,-122,186,-122,user auth
23,2,77,-510,862,438,transport
23,3,862,438,-518,238,transport
23,4,438,-518,238,186,transition point 1
23,5,238,186,-106,154,user auth
23,6,186,-106,154,-122,user auth
23,7,-106,154,-122,170,user auth
23,8,154,-122,170,-122,user auth
23,9,-122,170,-122,170,user auth
23,10,170,-122,170,-122,user auth
23,11,-122,170,-122,170,user auth
23,12,170,-122,170,-122,user auth
23,13,-122,170,-122,170,user auth
23,14,170,-122,170,-122,user auth
23,15,-122,170,-122,170,user auth
23,16,170,-122,170,-122,user auth
23,17,-122,170,-122,170,user auth
23,18,170,-122,170,-122,user auth
23,19,-122,170,-122,170,user auth
23,20,170,-122,170,-122,user auth
23,21,-122,170,-122,170,user auth
23,22,170,-122,170,-122,user auth
23,23,-122,170,-122,170,user auth
23,24,170,-122,170,-122,user auth
23,25,-122,170,-122,234,user auth
23,26,170,-122,234,-122,user auth
23,27,-122,234,-122,170,user auth
23,28,234,-122,170,-122,user auth
23,29,-122,170,-122,170,user auth
23,30,170,-122,170,-122,user auth
23,31,-122,170,-122,170,user auth
23,32,170,-122,170,-122,user auth
23,33,-122,170,-122,170,user auth
23,34,170,-122,170,-122,user auth
23,35,-122,170,-122,170,user auth
23,36,170,-122,170,-122,user auth
23,37,-122,170,-122,170,user auth
23,38,170,-122,170,-122,user auth
23,39,-122,170,-122,170,user auth
23,40,170,-122,170,-122,user auth
23,41,-122,170,-122,170,user auth
23,42,170,-122,170,-122,user auth
23,43,-122,170,-122,234,user auth
23,44,170,-122,234,-122,user auth
