862.0,438.0,-518.0,238.0
238.0,186.0,-106.0,154.0
-106.0,154.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
862.0,438.0,-518.0,238.0
238.0,186.0,-106.0,154.0
-106.0,154.0,-122.0,170.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-106.0,186.0,-122.0,154.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-118.0,150.0,-102.0,134.0
-122.0,170.0,-122.0,154.0
-122.0,170.0,-122.0,154.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-122.0,170.0,-122.0,170.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-90.0,122.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
-106.0,170.0,-122.0,154.0
