4,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:24:53.212272,77,0,22
6,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:24:53.213917,510,0,22
7,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:24:53.797536,862,0,22
9,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:24:56.784982,1246,0,22
11,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:24:56.850490,518,0,22
12,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:24:57.428830,238,1,22
14,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:24:58.013207,186,0,22
16,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:24:58.014297,106,0,22
17,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:24:58.599422,154,0,22
18,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:24:58.600981,122,0,22
19,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:24:59.183222,170,0,22
21,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:00.186314,122,0,22
22,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:00.772406,234,0,22
24,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:01.775526,122,0,22
25,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:02.355541,170,0,22
27,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:03.358826,122,0,22
28,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:03.842634,170,0,22
30,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:04.845889,122,0,22
31,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:05.332855,170,0,22
33,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:06.336092,122,0,22
34,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:06.817013,170,0,22
36,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:07.821334,122,0,22
37,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:08.284056,170,0,22
39,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:09.287370,122,0,22
40,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:09.739022,170,0,22
42,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:10.742270,122,0,22
43,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:11.287219,186,0,22
45,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:12.290524,122,0,22
46,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:12.843901,170,0,22
48,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:13.847136,122,0,22
49,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:14.428280,170,0,22
51,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:15.431492,122,0,22
52,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:16.013507,170,0,22
54,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:17.018329,122,0,22
55,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:17.595615,170,0,22
57,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:18.598872,122,0,22
58,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:19.176222,170,0,22
60,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:20.179415,122,0,22
61,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:20.761129,170,0,22
63,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:21.764319,122,0,22
64,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:22.345637,170,0,22
66,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:23.349488,122,0,22
67,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:23.932967,170,0,22
69,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:24.935821,122,0,22
70,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:25.492247,170,0,22
72,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:26.496201,122,0,22
73,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:27.073449,234,0,22
75,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:28.077515,122,0,22
76,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:28.850820,122,0,22
78,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:29.798220,234,0,22
80,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:30.801675,122,0,22
81,True,116.10.191.220,111.93.5.203,45407,22,2014-08-06 13:25:31.381242,170,0,22
83,False,111.93.5.203,116.10.191.220,22,45407,2014-08-06 13:25:32.384786,122,0,22
