4,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:33.950126,86,0,0
5,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:33.951849,77,0,0
8,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:34.624587,478,0,0
10,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:46.289697,862,0,0
12,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:46.793158,438,0,0
14,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:46.859835,518,0,0
15,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:47.382979,238,1,0
17,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:47.886535,186,0,0
19,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:47.887481,106,0,1
20,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:48.391150,154,0,0
21,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:48.392642,122,0,0
23,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:50.907178,170,0,0
25,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:51.910664,122,0,0
27,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:54.865169,170,0,0
29,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:54.868422,90,0,1
30,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:55.273782,122,0,0
31,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:55.274841,106,0,1
32,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:55.680447,250,0,0
33,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:55.686227,90,0,1
34,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:56.092669,90,0,0
36,True,61.174.51.203,111.93.5.203,57552,22,2014-07-27 03:18:56.534750,106,0,0
38,False,111.93.5.203,61.174.51.203,22,57552,2014-07-27 03:18:56.537382,90,0,0
