4,False,111.93.5.203,207.246.228.51,22,51295,2014-07-25 02:53:24.362083,98,0,3
6,True,207.246.228.51,111.93.5.203,51295,22,2014-07-25 02:53:24.609388,86,0,3
8,False,111.93.5.203,207.246.228.51,22,51295,2014-07-25 02:53:24.610127,490,0,3
9,True,207.246.228.51,111.93.5.203,51295,22,2014-07-25 02:53:24.857876,218,0,3
11,True,207.246.228.51,111.93.5.203,51295,22,2014-07-25 02:53:25.142303,210,0,3
13,False,111.93.5.203,207.246.228.51,22,51295,2014-07-25 02:53:25.207648,530,0,3
14,True,207.246.228.51,111.93.5.203,51295,22,2014-07-25 02:53:25.455762,82,1,3
16,True,207.246.228.51,111.93.5.203,51295,22,2014-07-25 02:53:25.703280,118,0,3
18,False,111.93.5.203,207.246.228.51,22,51295,2014-07-25 02:53:25.704245,118,0,3
19,True,207.246.228.51,111.93.5.203,51295,22,2014-07-25 02:53:25.952242,182,0,3
21,False,111.93.5.203,207.246.228.51,22,51295,2014-07-25 02:53:26.956104,134,0,3
22,True,207.246.228.51,111.93.5.203,51295,22,2014-07-25 02:53:27.203816,118,0,3
