4,False,111.93.5.203,221.208.245.226,22,36589,2014-07-27 06:39:18.569486,98,0,3
6,True,221.208.245.226,111.93.5.203,36589,22,2014-07-27 06:39:18.840559,86,0,3
8,False,111.93.5.203,221.208.245.226,22,36589,2014-07-27 06:39:18.841257,490,0,3
9,True,221.208.245.226,111.93.5.203,36589,22,2014-07-27 06:39:19.111829,218,0,3
11,True,221.208.245.226,111.93.5.203,36589,22,2014-07-27 06:39:19.423287,210,0,3
13,False,111.93.5.203,221.208.245.226,22,36589,2014-07-27 06:39:19.489926,530,0,3
14,True,221.208.245.226,111.93.5.203,36589,22,2014-07-27 06:39:19.765268,82,1,3
16,True,221.208.245.226,111.93.5.203,36589,22,2014-07-27 06:39:20.035222,118,0,3
18,False,111.93.5.203,221.208.245.226,22,36589,2014-07-27 06:39:20.036154,118,0,3
19,True,221.208.245.226,111.93.5.203,36589,22,2014-07-27 06:39:20.305961,166,0,3
21,False,111.93.5.203,221.208.245.226,22,36589,2014-07-27 06:39:21.309780,134,0,3
22,True,221.208.245.226,111.93.5.203,36589,22,2014-07-27 06:39:21.578158,118,0,3
