4,False,111.93.5.203,207.246.228.51,22,56820,2014-07-25 02:52:10.821091,98,0,3
6,True,207.246.228.51,111.93.5.203,56820,22,2014-07-25 02:52:11.068624,86,0,3
8,False,111.93.5.203,207.246.228.51,22,56820,2014-07-25 02:52:11.069390,490,0,3
9,True,207.246.228.51,111.93.5.203,56820,22,2014-07-25 02:52:11.317000,218,0,3
11,True,207.246.228.51,111.93.5.203,56820,22,2014-07-25 02:52:11.602871,210,0,3
13,False,111.93.5.203,207.246.228.51,22,56820,2014-07-25 02:52:11.668576,530,0,3
14,True,207.246.228.51,111.93.5.203,56820,22,2014-07-25 02:52:11.916664,82,1,3
16,True,207.246.228.51,111.93.5.203,56820,22,2014-07-25 02:52:12.164001,118,0,3
18,False,111.93.5.203,207.246.228.51,22,56820,2014-07-25 02:52:12.165019,118,0,3
19,True,207.246.228.51,111.93.5.203,56820,22,2014-07-25 02:52:12.412618,150,0,3
21,False,111.93.5.203,207.246.228.51,22,56820,2014-07-25 02:52:13.416478,134,0,3
22,True,207.246.228.51,111.93.5.203,56820,22,2014-07-25 02:52:13.663657,118,0,3
