4,False,111.93.5.203,124.90.231.248,22,42425,2014-07-26 07:48:36.471866,98,0,3
6,True,124.90.231.248,111.93.5.203,42425,22,2014-07-26 07:48:36.809412,86,0,3
8,False,111.93.5.203,124.90.231.248,22,42425,2014-07-26 07:48:36.810138,490,0,3
9,True,124.90.231.248,111.93.5.203,42425,22,2014-07-26 07:48:37.091317,218,0,3
11,True,124.90.231.248,111.93.5.203,42425,22,2014-07-26 07:48:37.415158,210,0,3
13,False,111.93.5.203,124.90.231.248,22,42425,2014-07-26 07:48:37.480734,530,0,3
14,True,124.90.231.248,111.93.5.203,42425,22,2014-07-26 07:48:37.770477,82,1,3
16,True,124.90.231.248,111.93.5.203,42425,22,2014-07-26 07:48:38.056812,118,0,3
18,False,111.93.5.203,124.90.231.248,22,42425,2014-07-26 07:48:38.057741,118,0,3
19,True,124.90.231.248,111.93.5.203,42425,22,2014-07-26 07:48:38.344318,150,0,3
21,False,111.93.5.203,124.90.231.248,22,42425,2014-07-26 07:48:39.348134,134,0,3
22,True,124.90.231.248,111.93.5.203,42425,22,2014-07-26 07:48:39.629390,118,0,3
