3,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:23:55.492762,77,0,0
5,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:23:55.494478,510,0,0
6,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:23:58.602815,510,0,0
7,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:23:58.844605,1246,0,0
9,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:23:58.911727,518,0,0
11,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:23:59.340405,238,1,0
13,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:23:59.738710,186,0,1
15,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:23:59.739670,106,0,0
16,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:24:00.137626,154,0,1
17,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:24:00.139211,122,0,0
18,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:24:03.062806,122,0,0
20,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:24:54.081157,170,0,1
22,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:24:55.084364,122,0,0
24,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:25:33.560087,170,0,1
26,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:25:34.563588,122,0,0
28,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:25:37.471211,170,0,1
30,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:25:38.476675,122,0,0
31,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:25:40.779933,170,0,1
33,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:25:41.783288,122,0,0
34,True,61.174.51.234,111.93.5.203,14125,22,2014-08-02 05:25:42.295935,170,0,1
36,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:25:43.299035,122,0,0
37,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:25:46.578806,122,0,0
38,False,111.93.5.203,61.174.51.234,22,14125,2014-08-02 05:25:53.138810,122,0,0
