4,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:37.932363,77,0,23
6,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:37.934076,510,0,23
7,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:38.335942,862,0,23
9,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:38.776472,438,0,23
11,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:38.842337,518,0,23
12,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:39.244664,238,1,23
14,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:39.646583,186,0,23
16,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:39.647534,106,0,23
17,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:40.049018,154,0,23
18,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:40.050426,122,0,23
19,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:40.452457,170,0,23
21,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:41.455378,122,0,23
22,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:41.857156,170,0,23
24,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:42.860153,122,0,23
25,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:43.262024,170,0,23
27,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:44.265092,122,0,23
28,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:44.666828,170,0,23
30,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:45.669856,122,0,23
31,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:46.071814,234,0,23
33,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:47.074830,122,0,23
34,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:47.476597,170,0,23
36,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:48.479657,122,0,23
37,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:48.882761,170,0,23
39,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:49.885701,122,0,23
40,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:50.287635,170,0,23
42,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:51.290628,122,0,23
43,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:51.692352,170,0,23
45,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:52.695452,122,0,23
46,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:53.098666,170,0,23
48,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:54.101730,122,0,23
49,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:54.505689,234,0,23
51,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:55.508783,122,0,23
52,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:55.910550,170,0,23
54,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:56.913571,122,0,23
55,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:57.315287,170,0,23
57,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:58.318325,122,0,23
58,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:17:58.721477,170,0,23
60,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:17:59.724504,122,0,23
61,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:18:00.126249,170,0,23
63,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:18:01.129314,122,0,23
64,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:18:01.530985,170,0,23
66,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:18:02.534021,122,0,23
67,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:18:02.935897,170,0,23
69,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:18:03.938970,122,0,23
70,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:18:04.340688,170,0,23
72,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:18:05.343681,122,0,23
73,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:18:05.745495,170,0,23
75,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:18:06.748614,122,0,23
76,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:18:07.150341,170,0,23
78,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:18:08.153410,122,0,23
79,True,116.10.191.212,111.93.5.203,31908,22,2014-07-26 20:18:08.555482,170,0,23
81,False,111.93.5.203,116.10.191.212,22,31908,2014-07-26 20:18:09.558739,122,0,23
