4,False,111.93.5.203,95.0.212.205,22,49313,2014-08-05 07:21:05.648995,98,0,3
6,True,95.0.212.205,111.93.5.203,49313,22,2014-08-05 07:21:05.820915,86,0,3
8,False,111.93.5.203,95.0.212.205,22,49313,2014-08-05 07:21:05.821607,490,0,3
9,True,95.0.212.205,111.93.5.203,49313,22,2014-08-05 07:21:05.992892,218,0,3
11,True,95.0.212.205,111.93.5.203,49313,22,2014-08-05 07:21:06.202778,210,0,3
13,False,111.93.5.203,95.0.212.205,22,49313,2014-08-05 07:21:06.268421,530,0,3
14,True,95.0.212.205,111.93.5.203,49313,22,2014-08-05 07:21:06.440692,82,1,3
16,True,95.0.212.205,111.93.5.203,49313,22,2014-08-05 07:21:06.639653,118,0,3
18,False,111.93.5.203,95.0.212.205,22,49313,2014-08-05 07:21:06.640651,118,0,3
19,True,95.0.212.205,111.93.5.203,49313,22,2014-08-05 07:21:06.812831,150,0,3
21,False,111.93.5.203,95.0.212.205,22,49313,2014-08-05 07:21:07.816656,134,0,3
22,True,95.0.212.205,111.93.5.203,49313,22,2014-08-05 07:21:07.988777,118,0,3
