4,True,60.173.10.75,111.93.5.203,2977,22,2014-08-15 00:00:04.454876,77,0,0
6,False,111.93.5.203,60.173.10.75,22,2977,2014-08-15 00:00:04.456546,510,0,0
7,True,60.173.10.75,111.93.5.203,2977,22,2014-08-15 00:00:04.965665,862,0,0
9,True,60.173.10.75,111.93.5.203,2977,22,2014-08-15 00:00:05.474952,438,0,0
11,False,111.93.5.203,60.173.10.75,22,2977,2014-08-15 00:00:05.540208,518,0,0
12,True,60.173.10.75,111.93.5.203,2977,22,2014-08-15 00:00:06.025448,238,1,0
14,True,60.173.10.75,111.93.5.203,2977,22,2014-08-15 00:00:06.502985,186,0,0
16,False,111.93.5.203,60.173.10.75,22,2977,2014-08-15 00:00:06.503990,106,0,1
17,True,60.173.10.75,111.93.5.203,2977,22,2014-08-15 00:00:06.977688,170,0,0
19,False,111.93.5.203,60.173.10.75,22,2977,2014-08-15 00:00:07.981546,122,0,1
20,True,60.173.10.75,111.93.5.203,2977,22,2014-08-15 00:00:08.456010,154,0,0
