4,False,111.93.5.203,1.93.33.2,22,40329,2014-08-11 17:48:07.570596,98,0,0
6,True,1.93.33.2,111.93.5.203,40329,22,2014-08-11 17:48:07.978194,86,0,0
8,False,111.93.5.203,1.93.33.2,22,40329,2014-08-11 17:48:07.978924,490,0,0
9,True,1.93.33.2,111.93.5.203,40329,22,2014-08-11 17:48:08.375640,218,0,0
11,True,1.93.33.2,111.93.5.203,40329,22,2014-08-11 17:48:08.815860,210,0,0
13,False,111.93.5.203,1.93.33.2,22,40329,2014-08-11 17:48:08.881515,530,0,0
14,True,1.93.33.2,111.93.5.203,40329,22,2014-08-11 17:48:09.279719,82,1,0
16,True,1.93.33.2,111.93.5.203,40329,22,2014-08-11 17:48:09.668116,118,0,1
18,False,111.93.5.203,1.93.33.2,22,40329,2014-08-11 17:48:09.669118,150,0,0
20,True,1.93.33.2,111.93.5.203,40329,22,2014-08-11 17:48:10.063713,118,0,1
