4,False,111.93.5.203,1.93.33.2,22,58474,2014-08-11 18:02:16.899506,98,0,0
6,True,1.93.33.2,111.93.5.203,58474,22,2014-08-11 18:02:17.292325,86,0,0
8,False,111.93.5.203,1.93.33.2,22,58474,2014-08-11 18:02:17.293084,490,0,0
9,True,1.93.33.2,111.93.5.203,58474,22,2014-08-11 18:02:17.682097,218,0,0
11,True,1.93.33.2,111.93.5.203,58474,22,2014-08-11 18:02:18.984326,218,0,0
13,True,1.93.33.2,111.93.5.203,58474,22,2014-08-11 18:02:19.395418,210,0,0
15,False,111.93.5.203,1.93.33.2,22,58474,2014-08-11 18:02:19.460733,530,0,0
16,True,1.93.33.2,111.93.5.203,58474,22,2014-08-11 18:02:19.869092,82,1,0
18,True,1.93.33.2,111.93.5.203,58474,22,2014-08-11 18:02:20.261885,118,0,1
20,False,111.93.5.203,1.93.33.2,22,58474,2014-08-11 18:02:20.262779,150,0,0
22,True,1.93.33.2,111.93.5.203,58474,22,2014-08-11 18:02:20.667440,118,0,1
